id,tipo,estado,valuacion,pedania,written_by_lawyer,predominant_feeling,formality,politeness,referred_company_name,psychological_impact,economic_impact,ValorReclamo,Valuacion_Danios
1138933,URBANO,EDIFICADO NoPH,2345909.6,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,0.5,25888584.21,
2449030,URBANO,BALDIO,1358325.0,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,18682584.64,733495.5
1200048,RURAL,BALDIO,88434697.82,SANTIAGO,0.4,anguish,0.5,1.0,SierraV Segura,0.0,0.5,2851521055.5,
2449029,URBANO,EDIFICADO NoPH,6765568.95,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,0.7,137703970.87,
1174814,URBANO,EDIFICADO NoPH,1274064.96,SAN ROQUE,0.4,neutral,0.0,1.0,SierraV Segura,0.0,1.0,4894259.75,
1136518,URBANO,EDIFICADO NoPH,2216794.44,SAN ROQUE,0.4,anguish,0.5,1.0,Aseguradora Norte,0.0,0.5,72008407.61,
1202339,URBANO,BALDIO,218925.0,SANTIAGO,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,0.7999999999999999,4763554.33,
1204592,URBANO,EDIFICADO NoPH,2752701.34,SANTIAGO,0.5,sadness,0.0,1.0,Aseguradora Norte,0.0,0.7999999999999999,19910316.57,
2471425,URBANO,BALDIO,2049000.66,SAN ROQUE,0.5,neutral,0.0,1.0,SierraV Segura,0.0,0.7999999999999999,51477036.27,
1202319,URBANO,EDIFICADO NoPH,5130830.72,SANTIAGO,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,1.0,84231334.8,
1205357,URBANO,EDIFICADO NoPH,4215128.65,SANTIAGO,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,1.0,13502998.26,
2117983,URBANO,EDIFICADO NoPH,5300309.28,SANTIAGO,0.5,sadness,0.0,1.0,SierraV Segura,0.0,1.0,85451071.79,
1138070,URBANO,BALDIO,185125.5,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,225379.9,
1170454,URBANO,EDIFICADO NoPH,1788986.16,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.8999999999999999,18645204.61,
1136141,URBANO,EDIFICADO NoPH,1434729.32,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,50250021.5,
1199958,RURAL,BALDIO,2332596.0,SANTIAGO,0.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,0.6,43923554.42,
2448897,URBANO,EDIFICADO NoPH,5770163.34,SAN ROQUE,0.5,neutral,0.5,1.0,Volterra Seguros,0.0,0.6,191920628.96,
1148067,URBANO,BALDIO,1090932.5,SAN ROQUE,0.4,neutral,0.5,0.0,SierraVolt Energética,0.0,0.6,969456.21,
1199917,RURAL,BALDIO,3458774.1,SANTIAGO,0.4,neutral,1.0,1.0,SierraV Segura,0.0,1.0,54017237.44,
2449052,URBANO,EDIFICADO NoPH,13631541.24,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,290492846.8,
1136705,URBANO,EDIFICADO NoPH,7303190.0,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,85806273.36,
1135560,URBANO,EDIFICADO NoPH,1824513.28,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7,16400632.49,
1135807,URBANO,EDIFICADO NoPH,7769018.21,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,87228777.52,
1172026,URBANO,BALDIO,1448832.0,SAN ROQUE,0.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,0.7999999999999999,51338590.55,
2532839,URBANO,BALDIO,3424086.07,SAN ROQUE,1.0,sadness,0.5,0.5,SierraVolt Energética Limitada,0.0,0.6,61865746.18,
2436341,URBANO,BALDIO,842942.1,SAN ROQUE,0.4,neutral,0.5,1.0,Volterra Seguros,0.0,0.8999999999999999,5437294.49,
1170360,URBANO,EDIFICADO NoPH,2778207.36,SAN ROQUE,0.4,neutral,0.6,1.0,SierraV Segura,0.0,1.0,32988520.59,
1140827,URBANO,EDIFICADO NoPH,5478883.87,SAN ROQUE,0.5,neutral,0.0,1.0,SierraV Segura,0.0,0.7,93871885.36,
2313227,URBANO,BALDIO,882000.0,SAN ROQUE,0.5,sadness,0.0,1.0,SierraV Segura,0.0,0.7999999999999999,27634882.17,
2561055,RURAL,BALDIO,381491.1,SANTIAGO,0.5,neutral,0.5,1.0,Aseguradora Norte,0.0,0.7999999999999999,8773905.16,
1136218,URBANO,EDIFICADO NoPH,9213857.9,SAN ROQUE,0.4,neutral,0.5,1.0,Volterra Seguros,0.0,1.0,145268782.47,
1202324,URBANO,BALDIO,486192.0,SANTIAGO,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7,8883264.3,
1202082,URBANO,BALDIO,406980.0,SANTIAGO,0.4,neutral,0.0,1.0,SierraV Segura,0.0,1.0,8916366.26,
1135250,URBANO,BALDIO,321195.0,SAN ROQUE,1.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,1.0,3423857.9,
1187811,URBANO,EDIFICADO NoPH,1241481.6,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7,14745645.99,
1187798,URBANO,EDIFICADO NoPH,5932673.76,SAN ROQUE,0.0,sadness,0.6,1.0,SierraVolt Energética Limitada,0.0,1.0,47767599.1,
1204485,URBANO,EDIFICADO NoPH,1996071.6,SANTIAGO,0.0,neutral,0.5,1.0,SierraVolt Energética Limitada,0.0,0.7,16691353.06,
1135541,URBANO,EDIFICADO NoPH,3628273.6,SAN ROQUE,0.4,sadness,0.5,1.0,SierraV Segura,0.0,0.7,124552943.47,
1135385,URBANO,BALDIO,474264.0,SAN ROQUE,1.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,0.7,10443245.29,
1135342,URBANO,BALDIO,536928.0,SAN ROQUE,0.5,sadness,0.0,1.0,SierraV Segura,0.0,0.8999999999999999,16651017.37,
1200043,RURAL,EDIFICADO NoPH,50414435.48,SANTIAGO,0.4,sadness,0.5,1.0,SierraV Segura,0.0,1.0,1365400474.24,
1136712,URBANO,EDIFICADO NoPH,2154210.4,SAN ROQUE,0.5,sadness,0.0,1.0,Volterra Seguros,0.0,0.7,26260912.71,
1139775,URBANO,EDIFICADO NoPH,2762355.6,SAN ROQUE,0.5,neutral,0.5,1.0,Volterra Seguros,0.0,1.0,25865463.21,
1204131,URBANO,BALDIO,1921080.0,SANTIAGO,0.5,sadness,0.0,1.0,SierraV Segura,0.0,1.0,21786247.87,
1138489,URBANO,EDIFICADO NoPH,2944234.2,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7,3329252.94,
1140815,URBANO,BALDIO,540540.0,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,0.6,7378365.78,
1135749,URBANO,EDIFICADO NoPH,691585.76,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,6985334.73,
1173501,URBANO,EDIFICADO NoPH,113170829.96,SAN ROQUE,0.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,1.0,1352965346.67,
1204694,URBANO,BALDIO,491470.0,SANTIAGO,0.4,sadness,0.0,1.0,SierraV Segura,0.0,1.0,8567067.71,
1193243,URBANO,EDIFICADO NoPH,9867990.72,SAN ROQUE,0.0,sadness,0.6,1.0,SierraVolt Energética Limitada,0.0,0.7,10586737.83,
2448920,URBANO,BALDIO,1309140.0,SAN ROQUE,0.4,neutral,1.0,1.0,Volterra Seguros,0.0,1.0,24338908.92,
1202346,URBANO,EDIFICADO NoPH,4349751.28,SANTIAGO,1.0,neutral,0.5,1.0,SierraVolt Energética Limitada,0.0,1.0,45147390.08,
1204534,URBANO,EDIFICADO NoPH,2303860.8,SANTIAGO,0.4,neutral,0.6,1.0,SierraV Segura,0.0,0.6,9811404.83,
1136718,URBANO,EDIFICADO NoPH,1502903.08,SAN ROQUE,0.4,anguish,0.5,1.0,SierraV Segura,0.0,0.7,13046566.6,
1154667,URBANO,BALDIO,146160.0,SAN ROQUE,0.5,neutral,0.0,1.0,Aseguradora Norte,0.0,1.0,158909.8,
1139456,URBANO,EDIFICADO NoPH,3732330.5,SAN ROQUE,0.4,sadness,1.0,1.0,SierraV Segura,0.0,0.6,34852705.37,
1167177,URBANO,EDIFICADO NoPH,18892615.56,SAN ROQUE,0.4,neutral,0.6,1.0,SierraV Segura,0.0,0.7,22459218.32,
2458020,URBANO,BALDIO,896000.0,SAN ROQUE,0.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,0.7,21173935.62,
1161587,URBANO,BALDIO,419832.0,SAN ROQUE,0.5,neutral,1.0,1.0,Volterra Seguros,0.0,1.0,350252.78,
1187023,URBANO,EDIFICADO NoPH,1811512.8,SAN ROQUE,0.5,neutral,0.0,1.0,Volterra Seguros,0.0,0.7999999999999999,16026684.35,
1136429,URBANO,EDIFICADO NoPH,1228951.4,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7999999999999999,1525055.02,
1188755,URBANO,EDIFICADO NoPH,2149331.88,SAN ROQUE,0.5,neutral,0.5,1.0,Volterra Seguros,0.0,1.0,22309539.24,
2089501,URBANO,BALDIO,548551.08,SAN ROQUE,0.5,neutral,0.5,1.0,Aseguradora Norte,0.0,0.7,10183154.51,
1993210,RURAL,BALDIO,10726486.74,SAN ROQUE,0.5,neutral,1.0,1.0,Volterra Seguros,0.0,1.0,106437663.24,
1136217,URBANO,EDIFICADO NoPH,4019988.4,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,1.0,99148092.05,
1134732,RURAL,EDIFICADO NoPH,7563557.19,SAN ROQUE,0.4,neutral,0.6,1.0,Aseguradora Norte,0.0,0.7999999999999999,63878138.99,
1202320,URBANO,EDIFICADO NoPH,3234208.32,SANTIAGO,0.5,sadness,1.0,1.0,Volterra Seguros,0.0,0.6,82569489.57,
1203427,URBANO,EDIFICADO NoPH,1053650.4,SANTIAGO,0.4,neutral,0.6,1.0,Aseguradora Norte,0.0,0.6,1276600.69,
1136529,URBANO,EDIFICADO NoPH,2597393.92,SAN ROQUE,0.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,1.0,48962934.94,
1204122,URBANO,BALDIO,619920.0,SANTIAGO,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,0.6,5997272.92,
1136654,URBANO,EDIFICADO NoPH,4959434.88,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,0.5,60810435.13,
1144103,URBANO,EDIFICADO NoPH,3981638.0,SAN ROQUE,0.5,neutral,0.0,1.0,Volterra Seguros,0.0,0.7,3097382.16,
1136648,URBANO,EDIFICADO NoPH,3341404.72,SAN ROQUE,0.4,neutral,0.5,1.0,Volterra Seguros,0.0,0.7,76080731.51,
1152320,URBANO,BALDIO,941780.0,SAN ROQUE,0.5,neutral,0.5,1.0,Volterra Seguros,1.0,0.6,1117041.57,
1174808,URBANO,EDIFICADO NoPH,843097.28,SAN ROQUE,0.4,neutral,1.0,1.0,Volterra Seguros,0.0,0.7,6954434.22,
1204666,URBANO,EDIFICADO NoPH,1153367.24,SANTIAGO,0.4,neutral,0.5,1.0,Volterra Seguros,0.0,1.0,9390910.55,
1199973,RURAL,EDIFICADO NoPH,14515155.87,SANTIAGO,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7999999999999999,256468260.56,
1162157,URBANO,EDIFICADO NoPH,3452019.24,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,4079565.67,
2449028,URBANO,BALDIO,2046565.5,SAN ROQUE,0.4,anguish,0.0,0.0,SierraV Segura,0.0,0.7,63877324.11,
1188585,URBANO,EDIFICADO NoPH,2082072.24,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.8999999999999999,33085368.85,
1187809,URBANO,EDIFICADO NoPH,4668985.44,SAN ROQUE,0.0,neutral,0.5,1.0,SierraVolt Energética Limitada,0.0,0.7,135093341.17,
2041049,RURAL,EDIFICADO NoPH,13394013.29,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,246296632.71,
1139338,URBANO,EDIFICADO NoPH,4241212.4,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,30542419.04,
1148485,URBANO,EDIFICADO NoPH,8176049.12,SAN ROQUE,1.0999999999999999,sadness,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,8117430.75,
2073842,RURAL,BALDIO,104226.54,SAN ROQUE,0.4,neutral,0.0,0.0,Volterra Seguros,0.0,1.0,1384579.53,
2073701,RURAL,EDIFICADO NoPH,10213277.71,SAN ROQUE,0.0,neutral,0.5,1.0,SierraVolt Energética Limitada,0.0,1.0,313109526.32,
1188586,URBANO,EDIFICADO NoPH,3904038.77,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,0.5,60557670.4,
2458021,URBANO,BALDIO,3360000.0,SAN ROQUE,0.4,anguish,0.5,1.0,SierraV Segura,0.0,1.0,69034609.04,
1174297,URBANO,EDIFICADO NoPH,1283006.24,SAN ROQUE,0.4,neutral,0.5,1.0,Volterra Seguros,0.0,0.7999999999999999,13063579.48,
1139081,URBANO,EDIFICADO NoPH,4798576.96,SAN ROQUE,0.0,neutral,0.5,1.0,SierraVolt Energética Limitada,0.0,1.0,29217296.45,
1140820,URBANO,EDIFICADO NoPH,7451962.94,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7,64776054.48,
1138972,URBANO,BALDIO,7982020.8,SAN ROQUE,0.4,anguish,0.5,1.0,SierraV Segura,0.0,1.0,94641466.98,
1138979,URBANO,EDIFICADO NoPH,2804352.64,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7,24977662.71,
1199883,RURAL,BALDIO,2313538.5,SANTIAGO,0.5,sadness,0.0,1.0,SierraV Segura,0.0,1.0,34881431.14,
1199894,RURAL,BALDIO,1034333.23,SANTIAGO,0.4,neutral,0.5,1.0,SierraV Segura,0.0,0.7,28374411.52,
2532842,URBANO,BALDIO,4505958.66,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,72405793.25,
2536902,URBANO,BALDIO,1710969.12,SANTIAGO,0.5,neutral,0.0,1.0,Volterra Seguros,0.0,1.0,17620415.54,
1204540,URBANO,EDIFICADO NoPH,1842439.16,SANTIAGO,0.4,neutral,0.5,1.0,SierraV Segura,0.0,0.6,17310864.67,
1172690,URBANO,BALDIO,641277.0,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,0.6,9220700.45,
1174833,URBANO,EDIFICADO NoPH,2455755.52,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,0.6,10842437.34,
1138967,URBANO,EDIFICADO NoPH,6063515.4,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,55040881.74,
1204499,URBANO,BALDIO,713443.5,SANTIAGO,0.5,sadness,0.0,1.0,SierraV Segura,0.0,1.0,19106197.49,
1135387,URBANO,BALDIO,676200.0,SAN ROQUE,0.4,neutral,1.0,1.0,Volterra Seguros,0.0,0.7,13081158.82,
1135390,URBANO,BALDIO,658805.0,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.5,11255961.83,
1136191,URBANO,EDIFICADO NoPH,3112746.52,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,61283340.64,
1139176,URBANO,EDIFICADO NoPH,4723514.4,SAN ROQUE,1.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,0.7999999999999999,27420624.9,
1204657,URBANO,BALDIO,567245.0,SANTIAGO,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,6333541.39,
1141701,URBANO,EDIFICADO NoPH,1613981.68,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,1638135.76,
2170340,RURAL,EDIFICADO NoPH,10913541.36,SAN ROQUE,0.5,neutral,1.0,1.0,Volterra Seguros,0.0,0.7,403343778.91,
1136642,URBANO,BALDIO,815360.0,SAN ROQUE,0.4,neutral,0.6,1.0,SierraV Segura,0.0,0.6,8130145.67,
1138331,URBANO,BALDIO,186826.5,SAN ROQUE,0.7,sadness,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,227094.28,
1140830,URBANO,BALDIO,540540.0,SAN ROQUE,0.4,sadness,0.5,1.0,SierraV Segura,0.0,0.6,16650815.99,
1136193,URBANO,EDIFICADO NoPH,1001541.84,SAN ROQUE,0.5,neutral,1.0,1.0,Volterra Seguros,0.0,1.0,17326887.73,
2449026,URBANO,BALDIO,1809729.0,SAN ROQUE,0.4,neutral,0.0,0.5,Volterra Seguros,0.0,0.6,59819454.54,
1135351,URBANO,EDIFICADO NoPH,1423668.96,SAN ROQUE,0.5,neutral,0.0,1.0,SierraV Segura,0.0,0.7999999999999999,31059606.37,
1134836,RURAL,BALDIO,9336962.78,SAN ROQUE,0.4,neutral,0.5,0.5,SierraVolt Energética,0.0,0.7,96343839.32,
1155134,URBANO,EDIFICADO NoPH,28368138.4,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,28862084.66,
2170341,RURAL,BALDIO,442055.1,SAN ROQUE,0.4,sadness,0.0,1.0,Volterra Seguros,0.0,0.7,12146210.86,
1172003,URBANO,EDIFICADO NoPH,8252190.02,SAN ROQUE,0.4,sadness,0.5,1.0,SierraV Segura,0.0,1.0,119608780.19,
1174840,URBANO,EDIFICADO NoPH,3759852.48,SAN ROQUE,0.5,neutral,0.6,1.0,Aseguradora Norte,0.0,1.0,15287506.53,
2449019,URBANO,BALDIO,1368517.5,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,0.6,17587292.35,
1172597,URBANO,EDIFICADO NoPH,4838924.04,SAN ROQUE,0.4,neutral,0.5,1.0,Volterra Seguros,0.0,0.6,56092107.4,
1204113,URBANO,BALDIO,769104.0,SANTIAGO,0.4,sadness,0.5,1.0,Volterra Seguros,0.0,0.7999999999999999,26561971.03,
1136711,URBANO,EDIFICADO NoPH,3235280.83,SAN ROQUE,1.0,neutral,0.5,1.0,SierraVolt Energética Limitada,0.0,1.0,56399512.67,
1204172,URBANO,BALDIO,573699.0,SANTIAGO,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,0.6,15559656.11,
1204470,URBANO,BALDIO,698197.5,SANTIAGO,0.4,neutral,0.5,1.0,SierraV Segura,1.0,1.0,9912395.38,
1204529,URBANO,EDIFICADO NoPH,1659148.32,SANTIAGO,0.4,neutral,0.5,1.0,SierraV Segura,0.0,0.6,19370131.99,
1202007,URBANO,EDIFICADO NoPH,4276717.28,SANTIAGO,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,38481720.23,
1136704,URBANO,EDIFICADO NoPH,4325582.27,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,29974886.0,
2117980,URBANO,EDIFICADO NoPH,4437176.64,SANTIAGO,0.5,sadness,0.0,1.0,Volterra Seguros,0.0,0.8999999999999999,48097534.57,
2121219,URBANO,EDIFICADO NoPH,2173101.84,SANTIAGO,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,1.0,76676066.49,
1188457,URBANO,EDIFICADO NoPH,2614769.04,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,27759952.15,
1202340,URBANO,BALDIO,218925.0,SANTIAGO,0.4,neutral,0.6,1.0,Aseguradora Norte,0.0,0.6,4154959.23,
1199897,RURAL,EDIFICADO NoPH,21220059.84,SANTIAGO,0.4,neutral,0.5,1.0,SierraV Segura,0.0,0.7,678111722.68,
1188345,URBANO,EDIFICADO NoPH,1999581.84,SAN ROQUE,0.4,sadness,0.6,1.0,SierraV Segura,1.0,1.0,18249938.91,
2073841,RURAL,BALDIO,41968.85,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,0.7999999999999999,1495901.89,
1136517,URBANO,EDIFICADO NoPH,7598229.66,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,90448111.84,
1174812,URBANO,EDIFICADO NoPH,6624670.4,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,0.7,65683290.1,
1136649,URBANO,BALDIO,820435.0,SAN ROQUE,0.4,neutral,1.0,1.0,Volterra Seguros,0.0,0.5,15362201.15,
1204721,URBANO,EDIFICADO NoPH,3769955.84,SANTIAGO,0.5,neutral,0.5,1.0,Volterra Seguros,0.0,1.0,32750833.53,
1202060,URBANO,EDIFICADO NoPH,1971639.52,SANTIAGO,0.7,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,34012707.41,
1174527,URBANO,EDIFICADO NoPH,1275858.56,SAN ROQUE,0.4,sadness,0.5,1.0,Volterra Seguros,0.0,1.0,8144033.95,
1173081,URBANO,EDIFICADO NoPH,2537895.8,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,20636421.29,
2204164,URBANO,EDIFICADO NoPH,2267958.86,SAN ROQUE,0.4,sadness,0.5,1.0,Volterra Seguros,0.0,0.7,80740879.62,
2182158,URBANO,EDIFICADO NoPH,2571453.96,SAN ROQUE,0.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,0.7999999999999999,2109056.64,
1188578,URBANO,EDIFICADO NoPH,4337298.5,SAN ROQUE,0.4,sadness,0.5,1.0,SierraV Segura,0.0,0.7999999999999999,75923291.92,
2448916,URBANO,BALDIO,1822125.0,SAN ROQUE,0.4,anguish,0.5,1.0,SierraV Segura,0.0,1.0,22102673.93,
1136514,URBANO,EDIFICADO NoPH,4652213.0,SAN ROQUE,0.4,sadness,0.5,1.0,SierraV Segura,1.0,1.0,104667952.41,
2224142,URBANO,EDIFICADO NoPH,915983.04,SANTIAGO,0.5,neutral,0.0,1.0,Volterra Seguros,0.0,1.0,13789228.14,
1202017,URBANO,EDIFICADO NoPH,1499682.8,SANTIAGO,0.4,neutral,0.5,1.0,SierraV Segura,0.0,0.5,43786798.79,
1135292,URBANO,BALDIO,484470.0,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7999999999999999,6915487.0,
1173900,URBANO,EDIFICADO NoPH,3494667.68,SAN ROQUE,0.4,neutral,0.0,1.0,SierraV Segura,0.0,0.7999999999999999,51221711.4,
2519549,URBANO,BALDIO,1536252.9,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,1.0,54667849.32,
1204896,URBANO,EDIFICADO NoPH,3242154.28,SANTIAGO,0.5,sadness,0.0,1.0,Aseguradora Norte,0.0,0.7999999999999999,27099767.32,
1135386,URBANO,BALDIO,449820.0,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,5215989.39,
1135547,URBANO,BALDIO,297360.0,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,0.7,8259974.8,
1204103,URBANO,BALDIO,919800.0,SANTIAGO,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,16306452.19,
1196767,URBANO,BALDIO,529074.0,SAN ROQUE,0.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,1.0,405315.7,
1169182,URBANO,EDIFICADO NoPH,4723515.84,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.8999999999999999,54755605.62,
2311450,RURAL,BALDIO,10290.0,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,1.0,322945.22,
1173585,URBANO,EDIFICADO NoPH,3854181.41,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.8999999999999999,25660285.88,
1204475,URBANO,EDIFICADO NoPH,2803403.04,SANTIAGO,0.4,neutral,0.0,1.0,Volterra Seguros,0.0,0.7,24496285.6,
2311458,RURAL,EDIFICADO NoPH,17430001.92,SAN ROQUE,0.4,sadness,0.5,1.0,Aseguradora Norte,0.0,1.0,312630984.77,
1136512,URBANO,EDIFICADO NoPH,1799187.48,SAN ROQUE,0.5,neutral,0.0,1.0,SierraV Segura,0.0,0.7,24877186.44,
1136522,URBANO,EDIFICADO NoPH,3513062.34,SAN ROQUE,0.4,sadness,0.6,1.0,SierraV Segura,0.0,1.0,42150796.98,
2448950,URBANO,BALDIO,1262478.0,SAN ROQUE,0.8999999999999999,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,12613588.02,
2449016,URBANO,BALDIO,1671705.0,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,18477160.71,
1202008,URBANO,EDIFICADO NoPH,3002049.12,SANTIAGO,0.4,neutral,1.0,1.0,SierraV Segura,0.0,0.5,25156867.49,
1150429,URBANO,EDIFICADO NoPH,4124764.4,SAN ROQUE,0.4,anguish,0.5,1.0,SierraV Segura,0.0,0.6,3473995.76,
1188099,URBANO,EDIFICADO NoPH,2022854.88,SAN ROQUE,0.5,neutral,0.5,0.0,SierraVolt Energética,0.0,0.5,13311397.7,
1136710,URBANO,BALDIO,535080.0,SAN ROQUE,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7,18326661.38,
2313225,URBANO,EDIFICADO NoPH,3266320.0,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,1.0,16668469.46,
1187810,URBANO,EDIFICADO NoPH,3740529.28,SAN ROQUE,0.4,neutral,0.5,1.0,SierraV Segura,0.0,1.0,134385029.07,
2073838,RURAL,BALDIO,182568.3,SAN ROQUE,0.8999999999999999,neutral,0.5,0.5,SierraVolt Energética Limitada,0.1,1.0,5756625.44,
1136229,URBANO,BALDIO,1277640.0,SAN ROQUE,0.0,neutral,0.6,1.0,SierraVolt Energética Limitada,0.0,1.0,10595654.6,
1204468,URBANO,BALDIO,1433285.0,SANTIAGO,0.4,sadness,0.5,1.0,SierraV Segura,0.0,0.5,45358143.43,
1172470,URBANO,EDIFICADO NoPH,918072.96,SAN ROQUE,0.4,sadness,0.5,1.0,Volterra Seguros,0.0,1.0,8854240.97,
1155107,URBANO,BALDIO,119770.0,SAN ROQUE,0.5,neutral,0.0,1.0,Volterra Seguros,0.0,1.0,106802.1,
1174839,URBANO,EDIFICADO NoPH,2105526.08,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7,12614588.3,
2449045,URBANO,BALDIO,1281096.0,SAN ROQUE,0.5,neutral,0.5,1.0,Volterra Seguros,0.0,1.0,21108321.68,
2073836,RURAL,BALDIO,138601.34,SAN ROQUE,0.4,neutral,0.5,1.0,Aseguradora Norte,0.0,0.7,2967438.47,
1145900,URBANO,BALDIO,392000.0,SAN ROQUE,0.0,neutral,0.5,0.5,SierraVolt Energética Limitada,1.0,0.7,443567.65,
2561047,RURAL,BALDIO,2127486.14,SANTIAGO,1.0,neutral,0.5,0.5,SierraVolt Energética Limitada,0.0,0.7999999999999999,73765095.46,
1186619,URBANO,EDIFICADO NoPH,2035955.52,SAN ROQUE,0.4,anguish,1.0,1.0,SierraV Segura,0.0,1.0,16965320.83,
1205392,URBANO,EDIFICADO NoPH,3975883.04,SANTIAGO,0.4,sadness,0.0,1.0,Volterra Seguros,0.0,1.0,61233879.39,3220465.2624000004
